Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,0.12658789496079387,0.131229311539813,0.14948501205017084,0.1377672383836102,0.1325086071888641,0.25627622413810286
2020-01-03,0.12827796930927232,0.13119287396587553,0.1518563488931114,0.13247265918100376,0.1273802723625635,0.28398388915707357
2020-01-06,0.12203774710975263,0.13006442007545915,0.14506815825665476,0.1367699431381792,0.13154257984901613,0.21259469055676755
2020-01-07,0.13327388780154165,0.13177531969805256,0.15363034926671604,0.13421337459080068,0.12906625566881896,0.18827867434370493
2020-01-08,0.12829655961700565,0.13821849369068973,0.15305107707422028,0.14291673030144064,0.1374965583241971,0.2475844851999966
2020-01-09,0.147017282893332,0.14912088242916866,0.16941515743638746,0.154593766669544,0.14880712612989216,0.3447677965092492
2020-01-10,0.15325756177061917,0.1531979470093251,0.1731260128873423,0.1558629760711115,0.1500363246247915,0.2694738063361376
2020-01-13,0.15518908340856125,0.16120638141897026,0.17837553593104816,0.16788452557232553,0.16168061397482963,0.22063120138017
2020-01-14,0.16458659732330744,0.16211643204609094,0.18022195913932393,0.16012401587438602,0.15416366029982037,0.32393031582557336
2020-01-15,0.15557908312658936,0.15834880911899174,0.17547923021100598,0.15769432953295387,0.15181023390487886,0.2216319319952948
2020-01-16,0.1588106227172143,0.15871285158787285,0.18007711346998156,0.16476581296467213,0.1586598548123736,0.18816929929179654
2020-01-17,0.1637879509017503,0.16424591940830713,0.1853447560329644,0.17109393156661062,0.16478924395053168,0.2622458531394601
2020-01-21,0.1654966155579622,0.16475554553769145,0.1871549402026862,0.16717740489644678,0.1609957953016033,0.19331605991197348
2020-01-22,0.16807811783336196,0.16652104597610873,0.18952627704562675,0.16922633395086722,0.16298041801960644,0.17028903379663546
2020-01-23,0.16685240443384503,0.16573841576760473,0.1865213646947962,0.17200053342541005,0.16566751079830527,0.17703451012881977
2020-01-24,0.17117969530315585,0.17260017749986478,0.189906400253386,0.1703323616580012,0.1640516917572406,0.2845328088101093
2020-01-27,0.15225464867506505,0.15155981144444208,0.1670257010741698,0.1533608014218774,0.14761278912524495,0.3238935167426883
2020-01-28,0.15697199594017147,0.16362709164727496,0.18025814293544107,0.1692081842066237,0.16296265631096535,0.32464483135159194
2020-01-29,0.17898002973032295,0.18082707071788806,0.19689373987457925,0.18126597786173876,0.1746421932753564,0.4626291258096756
2020-01-30,0.17171830412751593,0.17398347222751442,0.19213294666942105,0.18041376990108376,0.1738167702688193,0.23394838059758133
2020-01-31,0.17244258931813955,0.17141712279362442,0.17319843572201354,0.15437619107696593,0.14859630237080473,0.4201036967489799
2020-02-03,0.14155706012986863,0.1546903878235404,0.16221060455361747,0.1528349568500897,0.14710332595440984,0.35417200657988046
2020-02-04,0.16200503837014008,0.16588405497319003,0.18286481255923548,0.1713115071591887,0.16500023319137663,0.25917926289903687
2020-02-05,0.17725277476637774,0.17520296450769235,0.19249500560034016,0.17602584789186287,0.16956642648736314,0.21371808478150928
2020-02-06,0.17548845254250084,0.17604019553202033,0.19486634244328072,0.1828434562425159,0.17617019666376094,0.1794714271732094
2020-02-07,0.17511698645443868,0.17272759791848136,0.19077530854212976,0.1734510742656546,0.16840650968828125,0.2107976686758795
2020-02-10,0.1599063739959002,0.16936039948911863,0.18326305528627174,0.1762071239959539,0.17108229454688245,0.18949713286589975
2020-02-11,0.1774013838727097,0.17363764854560204,0.19206052383474992,0.17268950435704528,0.16766697171389983,0.15109933426881372
2020-02-12,0.17344550241369355,0.17968039804050284,0.19705664982076176,0.18645176926805612,0.1810290720282241,0.20069427603043177
2020-02-13,0.17849713515139548,0.17786029678626158,0.20045980489862858,0.18222697361868262,0.17692711022268243,0.15218388501717672
2020-02-14,0.17951858187691544,0.17742349025966997,0.1995547128137677,0.18237206090345875,0.17706804551950833,0.11478681703521544
2020-02-18,0.16209787655327196,0.1660842394495171,0.18463875769040317,0.1715834766499113,0.16659327091048864,0.2998494048642765
2020-02-19,0.17071539103196182,0.17485714082577986,0.19439567688157333,0.1799604689716841,0.17472653381110864,0.15023251142752075
2020-02-20,0.17559988103336605,0.17500272448628296,0.19115543174988903,0.17394061934895527,0.1688818284564802,0.16705275889624216
2020-02-21,0.1681524223865279,0.1673583325455189,0.17719892726921638,0.16079489239636374,0.15611838598029731,0.2411313571373993
2020-02-24,0.12848229266103678,0.13774524959016066,0.13869632986651137,0.13383256196920296,0.12994021999089683,0.4778751902883131
2020-02-25,0.13533542823808237,0.13474209362967893,0.1330847478918865,0.11551919335453747,0.11215953610829882,0.49954167253365006
2020-02-26,0.10855433293739186,0.12627863390647343,0.13375450719589366,0.12380554762426482,0.12020487303508681,0.416184594421719
2020-02-27,0.09846965776972133,0.10465582211887381,0.10924459806997844,0.08911895165306533,0.08652701863404572,0.729362167118435
2020-02-28,0.05419360926998895,0.09084126026459238,0.07921364932338648,0.08882883241809919,0.08624531352215153,1.0
2020-03-02,0.1006611603270931,0.13275818992796584,0.11786109239543385,0.13497488916482397,0.1310494442115902,0.7824949318207548
2020-03-03,0.1403870609757843,0.1374176446952169,0.13248735618011365,0.1177676035918786,0.11434251629298914,0.7264744613087032
2020-03-04,0.12695936104885613,0.13632557283365576,0.1457560370799389,0.14210076649468667,0.13796796069080136,0.4701657824238891
2020-03-05,0.12525069639264425,0.1293181718958103,0.14264251809831996,0.12429514804215164,0.12068030212445763,0.3893979286716221
2020-03-06,0.10014114181046646,0.11342872349513655,0.12421485650873709,0.11724175902009076,0.11383200507102303,0.4880501367060374
2020-03-09,0.06624693001330084,0.09025881453241535,0.09121517920743177,0.07579194859638283,0.07358761388902735,0.6428311681076659
2020-03-10,0.09111509398378254,0.10545667111434653,0.10274604352976963,0.1105510328753842,0.10733579803701682,0.6391134385395262
2020-03-11,0.09157939825497657,0.09595574034540377,0.1072533844347971,0.09258217739382946,0.08988960794696355,0.563237818417481
2020-03-12,0.051742069115420175,0.0755342020510133,0.06406241666160511,0.0432630418085998,0.04200478611855174,0.9794640673566324
2020-03-13,0.06836418469527411,0.09358963093292305,0.07302282277748423,0.0971877303302146,0.0943612008382313,0.8574597746413942
2020-03-16,0.02575959189740301,0.05565867191486229,0.04958094330383084,0.03234757534910582,0.03140686550164018,0.7340080513326762
2020-03-17,0.036085714354537224,0.05298312084932433,0.0466846375837886,0.05165818387461618,0.05015586588839854,0.7381796362563987
2020-03-18,0.021710872255255143,0.03913217696618759,0.044367604056242294,0.04043444843591254,0.0392585060312447,0.6773016868035167
2020-03-19,0.03586285737280692,0.04430125786282296,0.05430552509165343,0.03700749451634244,0.035931274653851486,0.6047860273882285
2020-03-20,0.03547282931589507,0.04246296559415408,0.027858733267169478,0.008830320918465528,0.008573582277102365,0.9365808694345541
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.7706262053935701
2020-03-24,0.015377755194836196,0.03492774751249683,0.03926289906066038,0.0408152333902172,0.039628219857849534,0.6448408069118899
2020-03-25,0.0421031079112103,0.05414801231367822,0.057364740757878174,0.03834927522759107,0.03723397462938499,0.6859096056083847
2020-03-26,0.03424708757749445,0.054930642522182216,0.06109371572811012,0.06177586393889284,0.05997927671950509,0.5542639531772559
2020-03-27,0.04581754208076266,0.049816162441370826,0.06234274722461308,0.04237458969404395,0.041142295198328904,0.4319315353062923
2020-03-30,0.04208454594236066,0.049179143665910974,0.06659666345072818,0.05519392559047531,0.05358867462709305,0.3393194878487639
2020-03-31,0.05111062210792833,0.06186522385723492,0.0713031533404922,0.05425105191048185,0.05267325712475501,0.41349417258412097
2020-04-01,0.03420993530091149,0.03680244958256207,0.0480060919149628,0.029990404982768726,0.02911825279506275,0.3603818518167375
2020-04-02,0.02276947125735801,0.03030467477410087,0.043969361329205925,0.037279464007065055,0.036195328378276326,0.3341001512595636
2020-04-03,0.027338237755016315,0.03130573601844183,0.047716455818714865,0.030897006841568153,0.029998450263340803,0.24196444748604762
2020-04-06,0.04238167913837315,0.06299367774765136,0.06656047965461104,0.06908307270743269,0.06707394852960219,0.4258075545961671
2020-04-07,0.07934028778986607,0.07862839640125635,0.08397444252854469,0.06357091791224811,0.061722158170056385,0.42853375331990334
2020-04-08,0.06437112262079131,0.07074732686514557,0.08801117311430151,0.07561061715770573,0.07341154129902022,0.3416674737761813
2020-04-09,0.07544017725405,0.07566162246962993,0.09429251439293357,0.07909193730812725,0.07679167167823575,0.32362467899827785
2020-04-13,0.0747158353856589,0.08226859890973892,0.09633797610107225,0.08862940656976465,0.08605186534760423,0.24488486359167738
2020-04-14,0.09642670764091404,0.10875104994091667,0.11845842886476987,0.11365159573879408,0.11034607668816282,0.4083647893086398
2020-04-15,0.1008840173088234,0.10525643109293725,0.1231287349584167,0.10890101085221898,0.10573382430299844,0.24522116632137708
2020-04-16,0.11013297879500511,0.10866006709623754,0.12624225394003563,0.11299886896105987,0.1097123918780119,0.31158933450136345
2020-04-17,0.10513706030273579,0.10638494052843595,0.11630430528340596,0.10594547993899911,0.10286414998516319,0.46012678817349023
2020-04-20,0.09261943528822986,0.09679297136973175,0.11628624100656582,0.09530198297022768,0.09253031067296935,0.24230994998646865
2020-04-21,0.08951785781843585,0.08872993614426261,0.09561391348167086,0.07978096357434855,0.0774606592633254,0.3725797255963943
2020-04-22,0.0845590632638657,0.08991299085050297,0.1078688956658469,0.0937970482318386,0.09106916191460518,0.20869807655793643
2020-04-23,0.08875639201234559,0.09692039178834833,0.11270205646323944,0.09185690697370713,0.08918548306869262,0.22901934788447437
2020-04-24,0.09122652247464763,0.09921373714311865,0.1165577575835367,0.10625374891820877,0.10316356164511264,0.23246108433097606
2020-04-27,0.0997696757224042,0.10199848984030457,0.12189782298119067,0.10661641179556297,0.10351570682512684,0.20927357332638918
2020-04-28,0.1058613454933594,0.10434638046581668,0.1187300006841776,0.09829375803734858,0.09543512228398587,0.1962845192647032
