,loss,val_loss
0,0.8398230671882629,0.6687553524971008
1,0.5703896880149841,0.46291932463645935
2,0.3979385197162628,0.32210731506347656
3,0.27810949087142944,0.22496595978736877
4,0.1952664703130722,0.1583593487739563
5,0.13969679176807404,0.1136227548122406
6,0.10188707709312439,0.08347154408693314
7,0.07651173323392868,0.06327582895755768
8,0.05968610197305679,0.04973405599594116
9,0.04844219982624054,0.03965733200311661
10,0.039855703711509705,0.03661864995956421
11,0.0335521437227726,0.027906116098165512
12,0.028770623728632927,0.023989051580429077
13,0.025976652279496193,0.02104986645281315
14,0.022657398134469986,0.01870311051607132
15,0.02089465595781803,0.01720336638391018
16,0.01866425760090351,0.014965611509978771
17,0.018379637971520424,0.01365471351891756
18,0.015650305896997452,0.013343419879674911
19,0.014477929100394249,0.011928632855415344
20,0.013848677277565002,0.012010755948722363
21,0.013286624103784561,0.011091564781963825
22,0.012071741744875908,0.009648549370467663
23,0.01205576490610838,0.008800683543086052
24,0.011065381579101086,0.008708177134394646
25,0.011280124075710773,0.007825932465493679
26,0.010250930674374104,0.007554176263511181
27,0.010039572604000568,0.0076278927735984325
28,0.009346225298941135,0.006881760433316231
29,0.009874718263745308,0.007906773127615452
30,0.008460748009383678,0.00629231845960021
31,0.009157342836260796,0.0065094828605651855
32,0.008336392231285572,0.007033209316432476
33,0.008858893997967243,0.014732133597135544
34,0.011228259652853012,0.007246323395520449
35,0.008522022515535355,0.005606594029814005
36,0.00820749532431364,0.005709110759198666
37,0.007756444625556469,0.006171886343508959
38,0.007479911204427481,0.0057307882234454155
39,0.007362060248851776,0.005162236280739307
40,0.007894901558756828,0.006289658136665821
41,0.007395734079182148,0.0061135487630963326
42,0.007077865302562714,0.004746066406369209
43,0.0072915214113891125,0.007464616093784571
44,0.009512142278254032,0.006114381831139326
45,0.007885911501944065,0.004728332627564669
46,0.007019719574600458,0.0046763550490140915
47,0.0067498101852834225,0.004917156882584095
48,0.0066635687835514545,0.005619937554001808
49,0.006394219119101763,0.005737387575209141
50,0.006897402927279472,0.0045356969349086285
51,0.006248478312045336,0.004545765928924084
52,0.006909094285219908,0.004312181379646063
53,0.0063048796728253365,0.004547836259007454
54,0.006251922342926264,0.005777338985353708
55,0.007069129031151533,0.004369193688035011
56,0.006621682085096836,0.0053202067501842976
57,0.007018860429525375,0.0061906613409519196
58,0.006505434866994619,0.004078428726643324
59,0.005685404874384403,0.004631084389984608
60,0.005779343657195568,0.00420864624902606
61,0.0061155688017606735,0.003983524162322283
62,0.005449065938591957,0.005337520036846399
63,0.005880111828446388,0.0038611022755503654
64,0.00583273358643055,0.0045707616955041885
65,0.006221128161996603,0.004702530801296234
66,0.006257984787225723,0.0041009411215782166
67,0.006072990130633116,0.003966269548982382
68,0.005768126342445612,0.004461419768631458
69,0.005881203804165125,0.0036683911457657814
70,0.005447328090667725,0.0036630379036068916
71,0.0048369052819907665,0.003729915013536811
72,0.005003735423088074,0.003805540269240737
73,0.0064488183706998825,0.004183853976428509
74,0.005850417073816061,0.0037480886094272137
75,0.005480186082422733,0.0036372023168951273
76,0.005595748778432608,0.004004156682640314
77,0.0054504843428730965,0.0034903110936284065
78,0.00493094464763999,0.0038354177959263325
79,0.004992613568902016,0.003448769450187683
80,0.004926127847284079,0.003572423243895173
81,0.004946440923959017,0.0036270106211304665
82,0.0050597479566931725,0.0034222714602947235
83,0.005621618591248989,0.004189635626971722
84,0.004942203871905804,0.0036076593678444624
85,0.005297874566167593,0.003605763427913189
86,0.005081075243651867,0.003707918105646968
87,0.005516477394849062,0.00446961959823966
88,0.005200297571718693,0.00351695972494781
89,0.004781510215252638,0.004091900773346424
90,0.005119281820952892,0.00557686435058713
91,0.006040916778147221,0.0034770960919559
92,0.00503366207703948,0.0035645170137286186
