,loss,val_loss
0,0.8792811036109924,0.7005671858787537
1,0.6016559600830078,0.4991416335105896
2,0.43303072452545166,0.35830754041671753
3,0.31347331404685974,0.2597863972187042
4,0.2283470332622528,0.19059109687805176
5,0.16946575045585632,0.1420777142047882
6,0.1290120631456375,0.10834675282239914
7,0.09963991492986679,0.0846271887421608
8,0.07927688211202621,0.0674700066447258
9,0.06420321017503738,0.055151138454675674
10,0.05378275364637375,0.04587767645716667
11,0.04533624276518822,0.0392129085958004
12,0.03981558233499527,0.035353321582078934
13,0.03352808207273483,0.030559498816728592
14,0.029818488284945488,0.025062253698706627
15,0.026239922270178795,0.022911952808499336
16,0.024442709982395172,0.022801436483860016
17,0.022736793383955956,0.018288904801011086
18,0.01913478784263134,0.01630936749279499
19,0.018831951543688774,0.016842886805534363
20,0.016502859070897102,0.013753429986536503
21,0.014760390855371952,0.012003039009869099
22,0.014104573056101799,0.01181821059435606
23,0.012782496400177479,0.011072935536503792
24,0.012500837445259094,0.009415003471076488
25,0.011615716852247715,0.011056355200707912
26,0.01120500173419714,0.009011667221784592
27,0.010487733408808708,0.008012555539608002
28,0.010105726309120655,0.007886716164648533
29,0.009656179696321487,0.007486219983547926
30,0.009305221028625965,0.011859817430377007
31,0.012767001055181026,0.01068209484219551
32,0.010418344289064407,0.006697399076074362
33,0.009363834746181965,0.006591080687940121
34,0.008330276235938072,0.006010874640196562
35,0.007896099239587784,0.006297340616583824
36,0.008383181877434254,0.007500386796891689
37,0.009550628252327442,0.005820265971124172
38,0.00715992134064436,0.005360838957130909
39,0.0075159561820328236,0.00517443148419261
40,0.007359893526881933,0.005918485578149557
41,0.007467662915587425,0.005219805985689163
42,0.007753455080091953,0.0052763354033231735
43,0.007018611300736666,0.004889361560344696
44,0.007194068282842636,0.004835737869143486
45,0.006484131794422865,0.004884833004325628
46,0.006656760349869728,0.006330147851258516
47,0.006881183013319969,0.00483509199693799
48,0.006548706907778978,0.004447176121175289
49,0.006578229367733002,0.00439449492841959
50,0.006538779940456152,0.004752885550260544
51,0.006278523709625006,0.004304695408791304
52,0.006059463135898113,0.004557632841169834
53,0.00612288573756814,0.004184823017567396
54,0.006713833659887314,0.007808259222656488
55,0.007397160865366459,0.004424822051078081
56,0.006985586602240801,0.004598365165293217
57,0.006556971929967403,0.004546998534351587
58,0.006199784576892853,0.004612346645444632
59,0.005710281897336245,0.004058229271322489
60,0.005870258901268244,0.004045387730002403
61,0.005497585516422987,0.004164249636232853
62,0.005662774667143822,0.00428587943315506
63,0.006077200639992952,0.004207898396998644
64,0.0064388178288936615,0.004675508011132479
65,0.005900809541344643,0.004046762827783823
66,0.0061678048223257065,0.004833292216062546
67,0.005171610973775387,0.003985615912824869
68,0.005593242589384317,0.0038283381145447493
69,0.005372072570025921,0.003996743820607662
70,0.005399154033511877,0.004883738700300455
71,0.005384979769587517,0.003967885859310627
72,0.006268965546041727,0.006766955368220806
73,0.00598599249497056,0.0037083495408296585
74,0.005420421715825796,0.003696354106068611
75,0.005734313745051622,0.0036827893927693367
76,0.00515547301620245,0.004478681366890669
77,0.005314802285283804,0.003742129309102893
78,0.005424012430012226,0.0036445194855332375
79,0.004950942937284708,0.004115398041903973
80,0.0051286774687469006,0.003943071700632572
81,0.005147589836269617,0.003804862964898348
82,0.00479484535753727,0.0038305833004415035
83,0.005567495245486498,0.003880569012835622
84,0.005201941821724176,0.0037352831568568945
85,0.0050472901202738285,0.0040450445376336575
86,0.005636143032461405,0.003667890327051282
87,0.0067071071825921535,0.004410773515701294
88,0.005768234841525555,0.0036447341553866863
